paper_id,year,title,venue,url,authors,author_ids,n_authors,venue_rank
N18-1071,2018,Collective Entity Disambiguation with Structured Gradient Tree Boosting,naacl,https://aclanthology.org/N18-1071/,Yi Yang; Ozan Irsoy; Kazi Shefaet Rahman,yi-yang; ozan-irsoy; kazi-shefaet-rahman,3,2
N18-2077,2018,Automated Paraphrase Lattice Creation for HyTER Machine Translation Evaluation,naacl,https://aclanthology.org/N18-2077/,Marianna Apidianaki; Guillaume Wisniewski; Anne Cocos; Chris Callison-Burch,marianna-apidianaki; guillaume-wisniewski; anne-cocos; chris-callison-burch,4,2
N18-2079,2018,Incremental Decoding and Training Methods for Simultaneous Translation in Neural Machine Translation,naacl,https://aclanthology.org/N18-2079/,Fahim Dalvi; Nadir Durrani; Hassan Sajjad; Stephan Vogel,fahim-dalvi; nadir-durrani; hassan-sajjad; stephan-vogel,4,2
N18-1034,2018,Deep Dirichlet Multinomial Regression,naacl,https://aclanthology.org/N18-1034/,Adrian Benton; Mark Dredze,adrian-benton; mark-dredze,2,2
N18-1043,2018,Can Network Embedding of Distributional Thesaurus Be Combined with Word Vectors for Better Representation?,naacl,https://aclanthology.org/N18-1043/,Abhik Jana; Pawan Goyal,abhik-jana; pawan-goyal,2,2
N18-1078,2018,Multimodal Named Entity Recognition for Short Social Media Posts,naacl,https://aclanthology.org/N18-1078/,Seungwhan Moon; Leonardo Neves; Vitor Carvalho,seungwhan-moon; leonardo-neves; vitor-carvalho,3,2
N18-1138,2018,SHAPED: Shared-Private Encoder-Decoder for Text Style Adaptation,naacl,https://aclanthology.org/N18-1138/,Ye Zhang; Nan Ding; Radu Soricut,ye-zhang; nan-ding; radu-soricut,3,2
N18-5016,2018,Know Who Your Friends Are: Understanding Social Connections from Unstructured Text,naacl,https://aclanthology.org/N18-5016/,Léa Deleris; Francesca Bonin; Elizabeth Daly; Stéphane Deparis; Yufang Hou; Charles Jochim; Yassine Lassoued; Killian Levacher,l-a-deleris; francesca-bonin; elizabeth-daly; st-phane-deparis; yufang-hou; charles-jochim; yassine-lassoued; killian-levacher,8,2
N18-2097,2018,A Discourse-Aware Attention Model for Abstractive Summarization of Long Documents,naacl,https://aclanthology.org/N18-2097/,Arman Cohan; Franck Dernoncourt; Doo Soon Kim; Trung Bui; Seokhwan Kim; Walter Chang; Nazli Goharian,arman-cohan; franck-dernoncourt; doo-soon-kim; trung-bui; seokhwan-kim; walter-chang; nazli-goharian,7,2
N18-3020,2018,Multi-lingual neural title generation for e-Commerce browse pages,naacl,https://aclanthology.org/N18-3020/,Prashant Mathur; Nicola Ueffing; Gregor Leusch,prashant-mathur; nicola-ueffing; gregor-leusch,3,2
N18-4008,2018,Igbo Diacritic Restoration using Embedding Models,naacl,https://aclanthology.org/N18-4008/,Ignatius Ezeani; Mark Hepple; Ikechukwu Onyenwe; Enemouh Chioma,ignatius-ezeani; mark-hepple; ikechukwu-onyenwe; enemouh-chioma,4,2
N18-1079,2018,Nested Named Entity Recognition Revisited,naacl,https://aclanthology.org/N18-1079/,Arzoo Katiyar; Claire Cardie,arzoo-katiyar; claire-cardie,2,2
N18-2078,2018,Exploiting Semantics in Neural Machine Translation with Graph Convolutional Networks,naacl,https://aclanthology.org/N18-2078/,Diego Marcheggiani; Jasmijn Bastings; Ivan Titov,diego-marcheggiani; jasmijn-bastings; ivan-titov,3,2
N18-5009,2018,"ELISA-EDL: A Cross-lingual Entity Extraction, Linking and Localization System",naacl,https://aclanthology.org/N18-5009/,Boliang Zhang; Ying Lin; Xiaoman Pan; Di Lu; Jonathan May; Kevin Knight; Heng Ji,boliang-zhang; ying-lin; xiaoman-pan; di-lu; jonathan-may; kevin-knight; heng-ji,7,2
N18-1156,2018,Neural Storyline Extraction Model for Storyline Generation from News Articles,naacl,https://aclanthology.org/N18-1156/,Deyu Zhou; Linsen Guo; Yulan He,deyu-zhou; linsen-guo; yulan-he,3,2
N18-2076,2018,What’s in a Domain? Learning Domain-Robust Text Representations using Adversarial Training,naacl,https://aclanthology.org/N18-2076/,Yitong Li; Timothy Baldwin; Trevor Cohn,yitong-li; timothy-baldwin; trevor-cohn,3,2
N18-1178,2018,Hierarchical Structured Model for Fine-to-Coarse Manifesto Text Analysis,naacl,https://aclanthology.org/N18-1178/,Shivashankar Subramanian; Trevor Cohn; Timothy Baldwin,shivashankar-subramanian; trevor-cohn; timothy-baldwin,3,2
N18-2025,2018,Character-Based Neural Networks for Sentence Pair Modeling,naacl,https://aclanthology.org/N18-2025/,Wuwei Lan; Wei Xu,wuwei-lan; wei-xu,2,2
N18-1010,2018,Attentive Interaction Model: Modeling Changes in View in Argumentation,naacl,https://aclanthology.org/N18-1010/,Yohan Jo; Shivani Poddar; Byungsoo Jeon; Qinlan Shen; Carolyn Rosé; Graham Neubig,yohan-jo; shivani-poddar; byungsoo-jeon; qinlan-shen; carolyn-rose; graham-neubig,6,2
N18-1196,2018,Generating Bilingual Pragmatic Color References,naacl,https://aclanthology.org/N18-1196/,Will Monroe; Jennifer Hu; Andrew Jong; Christopher Potts,will-monroe; jennifer-hu; andrew-jong; christopher-potts,4,2
N18-1056,2018,Robust Cross-Lingual Hypernymy Detection Using Dependency Context,naacl,https://aclanthology.org/N18-1056/,Shyam Upadhyay; Yogarshi Vyas; Marine Carpuat; Dan Roth,shyam-upadhyay; yogarshi-vyas; marine-carpuat; dan-roth,4,2
N18-6002,2018,Deep Learning Approaches to Text Production,naacl,https://aclanthology.org/N18-6002/,Claire Gardent; Shashi Narayan,claire-gardent; shashi-narayan,2,2
N18-4019,2018,Sensing and Learning Human Annotators Engaged in Narrative Sensemaking,naacl,https://aclanthology.org/N18-4019/,McKenna Tornblad; Luke Lapresi; Christopher Homan; Raymond Ptucha; Cecilia Ovesdotter Alm,mckenna-tornblad; luke-lapresi; christopher-homan; raymond-ptucha; cecilia-ovesdotter-alm,5,2
N18-2027,2018,Diachronic Usage Relatedness (DURel): A Framework for the Annotation of Lexical Semantic Change,naacl,https://aclanthology.org/N18-2027/,Dominik Schlechtweg; Sabine Schulte im Walde; Stefanie Eckmann,dominik-schlechtweg; sabine-schulte-im-walde; stefanie-eckmann,3,2
N18-2074,2018,Self-Attention with Relative Position Representations,naacl,https://aclanthology.org/N18-2074/,Peter Shaw; Jakob Uszkoreit; Ashish Vaswani,peter-shaw; jakob-uszkoreit; ashish-vaswani,3,2
N18-3027,2018,Document-based Recommender System for Job Postings using Dense Representations,naacl,https://aclanthology.org/N18-3027/,Ahmed Elsafty; Martin Riedl; Chris Biemann,ahmed-elsafty; martin-riedl; chris-biemann,3,2
N18-1085,2018,Neural Particle Smoothing for Sampling from Conditional Sequence Models,naacl,https://aclanthology.org/N18-1085/,Chu-Cheng Lin; Jason Eisner,chu-cheng-lin; jason-eisner,2,2
N18-2005,2018,Is Something Better than Nothing? Automatically Predicting Stance-based Arguments Using Deep Learning and Small Labelled Dataset,naacl,https://aclanthology.org/N18-2005/,Pavithra Rajendran; Danushka Bollegala; Simon Parsons,pavithra-rajendran; danushka-bollegala; simon-parsons,3,2
N18-1173,2018,Word Emotion Induction for Multiple Languages as a Deep Multi-Task Learning Problem,naacl,https://aclanthology.org/N18-1173/,Sven Buechel; Udo Hahn,sven-buechel; udo-hahn,2,2
N18-1016,2018,Discourse-Aware Neural Rewards for Coherent Text Generation,naacl,https://aclanthology.org/N18-1016/,Antoine Bosselut; Asli Celikyilmaz; Xiaodong He; Jianfeng Gao; Po-Sen Huang; Yejin Choi,antoine-bosselut; asli-celikyilmaz; xiaodong-he; jianfeng-gao; po-sen-huang; yejin-choi,6,2
N18-1133,2018,KBGAN: Adversarial Learning for Knowledge Graph Embeddings,naacl,https://aclanthology.org/N18-1133/,Liwei Cai; William Yang Wang,liwei-cai; william-yang-wang,2,2
N18-1095,2018,Inducing a Lexicon of Abusive Words – a Feature-Based Approach,naacl,https://aclanthology.org/N18-1095/,Michael Wiegand; Josef Ruppenhofer; Anna Schmidt; Clayton Greenberg,michael-wiegand; josef-ruppenhofer; anna-schmidt; clayton-greenberg,4,2
N18-1001,2018,Label-Aware Double Transfer Learning for Cross-Specialty Medical Named Entity Recognition,naacl,https://aclanthology.org/N18-1001/,Zhenghui Wang; Yanru Qu; Liheng Chen; Jian Shen; Weinan Zhang; Shaodian Zhang; Yimei Gao; Gen Gu; Ken Chen; Yong Yu,zhenghui-wang; yanru-qu; liheng-chen; jian-shen; weinan-zhang; shaodian-zhang; yimei-gao; gen-gu; ken-chen; yong-yu,10,2
N18-1125,2018,Target Foresight Based Attention for Neural Machine Translation,naacl,https://aclanthology.org/N18-1125/,Xintong Li; Lemao Liu; Zhaopeng Tu; Shuming Shi; Max Meng,xintong-li-cuhk; lemao-liu; zhaopeng-tu; shuming-shi; max-meng,5,2
N18-2045,2018,Recurrent Entity Networks with Delayed Memory Update for Targeted Aspect-Based Sentiment Analysis,naacl,https://aclanthology.org/N18-2045/,Fei Liu; Trevor Cohn; Timothy Baldwin,fei-liu-unimelb; trevor-cohn; timothy-baldwin,3,2
N18-4017,2018,Training a Ranking Function for Open-Domain Question Answering,naacl,https://aclanthology.org/N18-4017/,Phu Mon Htut; Samuel R. Bowman; Kyunghyun Cho,phu-mon-htut; samuel-bowman; kyunghyun-cho,3,2
N18-1057,2018,Noising and Denoising Natural Language: Diverse Backtranslation for Grammar Correction,naacl,https://aclanthology.org/N18-1057/,Ziang Xie; Guillaume Genthial; Stanley Xie; Andrew Ng; Dan Jurafsky,ziang-xie; guillaume-genthial; stanley-xie; andrew-y-ng; dan-jurafsky,5,2
N18-2106,2018,Where Have I Heard This Story Before? Identifying Narrative Similarity in Movie Remakes,naacl,https://aclanthology.org/N18-2106/,Snigdha Chaturvedi; Shashank Srivastava; Dan Roth,snigdha-chaturvedi; shashank-srivastava; dan-roth,3,2
N18-1083,2018,From Phonology to Syntax: Unsupervised Linguistic Typology at Different Levels with Language Embeddings,naacl,https://aclanthology.org/N18-1083/,Johannes Bjerva; Isabelle Augenstein,johannes-bjerva; isabelle-augenstein,2,2
N18-2118,2018,Slot-Gated Modeling for Joint Slot Filling and Intent Prediction,naacl,https://aclanthology.org/N18-2118/,Chih-Wen Goo; Guang Gao; Yun-Kai Hsu; Chih-Li Huo; Tsung-Chieh Chen; Keng-Wei Hsu; Yun-Nung Chen,chih-wen-goo; guang-gao; yun-kai-hsu; chih-li-huo; tsung-chieh-chen; keng-wei-hsu; yun-nung-chen,7,2
N18-2061,2018,Syntactically Aware Neural Architectures for Definition Extraction,naacl,https://aclanthology.org/N18-2061/,Luis Espinosa-Anke; Steven Schockaert,luis-espinosa-anke; steven-schockaert,2,2
N18-3023,2018,Practical Application of Domain Dependent Confidence Measurement for Spoken Language Understanding Systems,naacl,https://aclanthology.org/N18-3023/,Mahnoosh Mehrabani; David Thomson; Benjamin Stern,mahnoosh-mehrabani; david-thomson; benjamin-stern,3,2
N18-1141,2018,Learning to Collaborate for Question Answering and Asking,naacl,https://aclanthology.org/N18-1141/,Duyu Tang; Nan Duan; Zhao Yan; Zhirui Zhang; Yibo Sun; Shujie Liu; Yuanhua Lv; Ming Zhou,duyu-tang; nan-duan; zhao-yan; zhirui-zhang; yibo-sun; shujie-liu; yuanhua-lv; ming-zhou,8,2
N18-1115,2018,The Context-Dependent Additive Recurrent Neural Net,naacl,https://aclanthology.org/N18-1115/,Quan Hung Tran; Tuan Lai; Gholamreza Haffari; Ingrid Zukerman; Trung Bui; Hung Bui,quan-hung-tran; tuan-lai; gholamreza-haffari; ingrid-zukerman; trung-bui; hung-bui,6,2
N18-1102,2018,Filling Missing Paths: Modeling Co-occurrences of Word Pairs and Dependency Paths for Recognizing Lexical Semantic Relations,naacl,https://aclanthology.org/N18-1102/,Koki Washio; Tsuneaki Kato,koki-washio; tsuneaki-kato,2,2
N18-2103,2018,Objective Function Learning to Match Human Judgements for Optimization-Based Summarization,naacl,https://aclanthology.org/N18-2103/,Maxime Peyrard; Iryna Gurevych,maxime-peyrard; iryna-gurevych,2,2
N18-1026,2018,Tempo-Lexical Context Driven Word Embedding for Cross-Session Search Task Extraction,naacl,https://aclanthology.org/N18-1026/,Procheta Sen; Debasis Ganguly; Gareth Jones,procheta-sen; debasis-ganguly; gareth-jones,3,2
N18-4010,2018,End-to-End Learning of Task-Oriented Dialogs,naacl,https://aclanthology.org/N18-4010/,Bing Liu; Ian Lane,bing-liu; ian-lane,2,2
N18-1174,2018,Human Needs Categorization of Affective Events Using Labeled and Unlabeled Data,naacl,https://aclanthology.org/N18-1174/,Haibo Ding; Ellen Riloff,haibo-ding; ellen-riloff,2,2
N18-1127,2018,Modeling Noisiness to Recognize Named Entities using Multitask Neural Networks on Social Media,naacl,https://aclanthology.org/N18-1127/,Gustavo Aguilar; Adrian Pastor López-Monroy; Fabio González; Thamar Solorio,gustavo-aguilar; adrian-pastor-l-pez-monroy; fabio-a-gonzalez; thamar-solorio,4,2
N18-1146,2018,Deconfounded Lexicon Induction for Interpretable Social Science,naacl,https://aclanthology.org/N18-1146/,Reid Pryzant; Kelly Shen; Dan Jurafsky; Stefan Wagner,reid-pryzant; kelly-shen; dan-jurafsky; stefan-wagner,4,2
N18-1023,2018,Looking Beyond the Surface: A Challenge Set for Reading Comprehension over Multiple Sentences,naacl,https://aclanthology.org/N18-1023/,Daniel Khashabi; Snigdha Chaturvedi; Michael Roth; Shyam Upadhyay; Dan Roth,daniel-khashabi; snigdha-chaturvedi; michael-roth; shyam-upadhyay; dan-roth,5,2
N18-1117,2018,Dense Information Flow for Neural Machine Translation,naacl,https://aclanthology.org/N18-1117/,Yanyao Shen; Xu Tan; Di He; Tao Qin; Tie-Yan Liu,yanyao-shen; xu-tan; di-he; tao-qin; tie-yan-liu,5,2
N18-1047,2018,Neural Tensor Networks with Diagonal Slice Matrices,naacl,https://aclanthology.org/N18-1047/,Takahiro Ishihara; Katsuhiko Hayashi; Hitoshi Manabe; Masashi Shimbo; Masaaki Nagata,takahiro-ishihara; katsuhiko-hayashi; hitoshi-manabe; masashi-shimbo; masaaki-nagata,5,2
N18-5015,2018,Vis-Eval Metric Viewer: A Visualisation Tool for Inspecting and Evaluating Metric Scores of Machine Translation Output,naacl,https://aclanthology.org/N18-5015/,David Steele; Lucia Specia,david-steele; lucia-specia,2,2
N18-3011,2018,Construction of the Literature Graph in Semantic Scholar,naacl,https://aclanthology.org/N18-3011/,Waleed Ammar; Dirk Groeneveld; Chandra Bhagavatula; Iz Beltagy; Miles Crawford; Doug Downey; Jason Dunkelberger; Ahmed Elgohary; Sergey Feldman; Vu Ha; Rodney Kinney; Sebastian Kohlmeier; Kyle Lo; Tyler Murray; Hsu-Han Ooi; Matthew Peters; Joanna Power; Sam Skjonsberg; Lucy Lu Wang; Chris Wilhelm; Zheng Yuan; Madeleine van Zuylen; Oren Etzioni,waleed-ammar; dirk-groeneveld; chandra-bhagavatula; iz-beltagy; miles-crawford; doug-downey; jason-dunkelberger; ahmed-elgohary; sergey-feldman; vu-ha; rodney-kinney; sebastian-kohlmeier; kyle-lo; tyler-murray; hsu-han-ooi; matthew-e-peters; joanna-power; sam-skjonsberg; lucy-lu-wang; chris-wilhelm; zheng-yuan; madeleine-van-zuylen; oren-etzioni,23,2
N18-1074,2018,FEVER: a Large-scale Dataset for Fact Extraction and VERification,naacl,https://aclanthology.org/N18-1074/,James Thorne; Andreas Vlachos; Christos Christodoulopoulos; Arpit Mittal,james-thorne; andreas-vlachos; christos-christodoulopoulos; arpit-mittal,4,2
N18-1073,2018,Efficient Sequence Learning with Group Recurrent Networks,naacl,https://aclanthology.org/N18-1073/,Fei Gao; Lijun Wu; Li Zhao; Tao Qin; Xueqi Cheng; Tie-Yan Liu,fei-gao; lijun-wu; li-zhao; tao-qin; xueqi-cheng; tie-yan-liu,6,2
N18-1040,2018,Being Negative but Constructively: Lessons Learnt from Creating Better Visual Question Answering Datasets,naacl,https://aclanthology.org/N18-1040/,Wei-Lun Chao; Hexiang Hu; Fei Sha,wei-lun-chao; hexiang-hu; fei-sha,3,2
N18-2062,2018,A Dynamic Oracle for Linear-Time 2-Planar Dependency Parsing,naacl,https://aclanthology.org/N18-2062/,Daniel Fernández-González; Carlos Gómez-Rodríguez,daniel-fern-ndez-gonz-lez; carlos-g-mez-rodr-guez,2,2
N18-1058,2018,Self-Training for Jointly Learning to Ask and Answer Questions,naacl,https://aclanthology.org/N18-1058/,Mrinmaya Sachan; Eric Xing,mrinmaya-sachan; eric-xing,2,2
N18-1169,2018,"Delete, Retrieve, Generate: a Simple Approach to Sentiment and Style Transfer",naacl,https://aclanthology.org/N18-1169/,Juncen Li; Robin Jia; He He; Percy Liang,juncen-li; robin-jia; he-he; percy-liang,4,2
N18-1031,2018,Improving Lexical Choice in Neural Machine Translation,naacl,https://aclanthology.org/N18-1031/,Toan Nguyen; David Chiang,toan-q-nguyen; david-chiang,2,2
N18-1154,2018,Generative Bridging Network for Neural Sequence Prediction,naacl,https://aclanthology.org/N18-1154/,Wenhu Chen; Guanlin Li; Shuo Ren; Shujie Liu; Zhirui Zhang; Mu Li; Ming Zhou,wenhu-chen; guanlin-li; shuo-ren; shujie-liu; zhirui-zhang; mu-li; ming-zhou,7,2
N18-3002,2018,Neural Network based Extreme Classification and Similarity Models for Product Matching,naacl,https://aclanthology.org/N18-3002/,Kashif Shah; Selcuk Kopru; Jean-David Ruvini,kashif-shah; selcuk-kopru; jean-david-ruvini,3,2
N18-1193,2018,Conversational Memory Network for Emotion Recognition in Dyadic Dialogue Videos,naacl,https://aclanthology.org/N18-1193/,Devamanyu Hazarika; Soujanya Poria; Amir Zadeh; Erik Cambria; Louis-Philippe Morency; Roger Zimmermann,devamanyu-hazarika; soujanya-poria; amir-zadeh; erik-cambria; louis-philippe-morency; roger-zimmermann,6,2
N18-6003,2018,Scalable Construction and Reasoning of Massive Knowledge Bases,naacl,https://aclanthology.org/N18-6003/,Xiang Ren; Nanyun Peng; William Yang Wang,xiang-ren; nanyun-peng; william-yang-wang,3,2
N18-1105,2018,Sentences with Gapping: Parsing and Reconstructing Elided Predicates,naacl,https://aclanthology.org/N18-1105/,Sebastian Schuster; Joakim Nivre; Christopher D. Manning,sebastian-schuster; joakim-nivre; christopher-d-manning,3,2
N18-1032,2018,Universal Neural Machine Translation for Extremely Low Resource Languages,naacl,https://aclanthology.org/N18-1032/,Jiatao Gu; Hany Hassan; Jacob Devlin; Victor O.K. Li,jiatao-gu; hany-hassan-awadalla; jacob-devlin; victor-o-k-li,4,2
N18-2071,2018,Object Ordering with Bidirectional Matchings for Visual Reasoning,naacl,https://aclanthology.org/N18-2071/,Hao Tan; Mohit Bansal,hao-tan; mohit-bansal,2,2
N18-2019,2018,Leveraging Intra-User and Inter-User Representation Learning for Automated Hate Speech Detection,naacl,https://aclanthology.org/N18-2019/,Jing Qian; Mai ElSherief; Elizabeth Belding; William Yang Wang,jing-qian; mai-elsherief; elizabeth-belding; william-yang-wang,4,2
N18-3005,2018,Data Collection for Dialogue System: A Startup Perspective,naacl,https://aclanthology.org/N18-3005/,Yiping Kang; Yunqi Zhang; Jonathan K. Kummerfeld; Lingjia Tang; Jason Mars,yiping-kang; yunqi-zhang; jonathan-k-kummerfeld; lingjia-tang; jason-mars,5,2
N18-1077,2018,Improving Temporal Relation Extraction with a Globally Acquired Statistical Resource,naacl,https://aclanthology.org/N18-1077/,Qiang Ning; Hao Wu; Haoruo Peng; Dan Roth,qiang-ning; hao-wu; haoruo-peng; dan-roth,4,2
N18-1181,2018,Comparing Theories of Speaker Choice Using a Model of Classifier Production in Mandarin Chinese,naacl,https://aclanthology.org/N18-1181/,Meilin Zhan; Roger Levy,meilin-zhan; roger-levy,2,2
N18-1142,2018,Learning to Rank Question-Answer Pairs Using Hierarchical Recurrent Encoder with Latent Topic Clustering,naacl,https://aclanthology.org/N18-1142/,Seunghyun Yoon; Joongbo Shin; Kyomin Jung,seunghyun-yoon; joongbo-shin; kyomin-jung,3,2
N18-1006,2018,Improving Character-Based Decoding Using Target-Side Morphological Information for Neural Machine Translation,naacl,https://aclanthology.org/N18-1006/,Peyman Passban; Qun Liu; Andy Way,peyman-passban; qun-liu; andy-way,3,2
N18-1046,2018,"Mining Possessions: Existence, Type and Temporal Anchors",naacl,https://aclanthology.org/N18-1046/,Dhivya Chinnappa; Eduardo Blanco,dhivya-chinnappa; eduardo-blanco,2,2
N18-1091,2018,What’s Going On in Neural Constituency Parsers? An Analysis,naacl,https://aclanthology.org/N18-1091/,David Gaddy; Mitchell Stern; Dan Klein,david-gaddy; mitchell-stern; dan-klein,3,2
N18-2044,2018,Multi-Task Learning Framework for Mining Crowd Intelligence towards Clinical Treatment,naacl,https://aclanthology.org/N18-2044/,Shweta Yadav; Asif Ekbal; Sriparna Saha; Pushpak Bhattacharyya; Amit Sheth,shweta-yadav; asif-ekbal; sriparna-saha; pushpak-bhattacharyya; amit-sheth,5,2
N18-3008,2018,Atypical Inputs in Educational Applications,naacl,https://aclanthology.org/N18-3008/,Su-Youn Yoon; Aoife Cahill; Anastassia Loukina; Klaus Zechner; Brian Riordan; Nitin Madnani,su-youn-yoon; aoife-cahill; anastassia-loukina; klaus-zechner; brian-riordan; nitin-madnani,6,2
N18-5014,2018,Generating Continuous Representations of Medical Texts,naacl,https://aclanthology.org/N18-5014/,Graham Spinks; Marie-Francine Moens,graham-spinks; marie-francine-moens,2,2
N18-3024,2018,Prediction for the Newsroom: Which Articles Will Get the Most Comments?,naacl,https://aclanthology.org/N18-3024/,Carl Ambroselli; Julian Risch; Ralf Krestel; Andreas Loos,carl-ambroselli; julian-risch; ralf-krestel; andreas-loos,4,2
N18-2029,2018,Discriminating between Lexico-Semantic Relations with the Specialization Tensor Model,naacl,https://aclanthology.org/N18-2029/,Goran Glavaš; Ivan Vulić,goran-glava; ivan-vuli,2,2
N18-1004,2018,A Deep Generative Model of Vowel Formant Typology,naacl,https://aclanthology.org/N18-1004/,Ryan Cotterell; Jason Eisner,ryan-cotterell; jason-eisner,2,2
N18-1019,2018,Simplification Using Paraphrases and Context-Based Lexical Substitution,naacl,https://aclanthology.org/N18-1019/,Reno Kriz; Eleni Miltsakaki; Marianna Apidianaki; Chris Callison-Burch,reno-kriz; eleni-miltsakaki; marianna-apidianaki; chris-callison-burch,4,2
N18-1132,2018,DR-BiLSTM: Dependent Reading Bidirectional LSTM for Natural Language Inference,naacl,https://aclanthology.org/N18-1132/,Reza Ghaeini; Sadid A. Hasan; Vivek Datla; Joey Liu; Kathy Lee; Ashequl Qadir; Yuan Ling; Aaditya Prakash; Xiaoli Fern; Oladimeji Farri,reza-ghaeini; sadid-a-hasan; vivek-datla; joey-liu; kathy-lee; ashequl-qadir; yuan-ling; aaditya-prakash; xiaoli-fern; oladimeji-farri,10,2
N18-1119,2018,Fast Lexically Constrained Decoding with Dynamic Beam Allocation for Neural Machine Translation,naacl,https://aclanthology.org/N18-1119/,Matt Post; David Vilar,matt-post; david-vilar,2,2
N18-2122,2018,The Emergence of Semantics in Neural Network Representations of Visual Information,naacl,https://aclanthology.org/N18-2122/,Dhanush Dharmaretnam; Alona Fyshe,dhanush-dharmaretnam; alona-fyshe,2,2
N18-1064,2018,Entity Commonsense Representation for Neural Abstractive Summarization,naacl,https://aclanthology.org/N18-1064/,Reinald Kim Amplayo; Seonjae Lim; Seung-won Hwang,reinald-kim-amplayo; seonjae-lim; seung-won-hwang,3,2
N18-2046,2018,Near Human-Level Performance in Grammatical Error Correction with Hybrid Machine Translation,naacl,https://aclanthology.org/N18-2046/,Roman Grundkiewicz; Marcin Junczys-Dowmunt,roman-grundkiewicz; marcin-junczys-dowmunt,2,2
N18-2007,2018,Neural Models for Reasoning over Multiple Mentions Using Coreference,naacl,https://aclanthology.org/N18-2007/,Bhuwan Dhingra; Qiao Jin; Zhilin Yang; William Cohen; Ruslan Salakhutdinov,bhuwan-dhingra; qiao-jin; zhilin-yang; william-cohen; ruslan-salakhutdinov,5,2
N18-5004,2018,CL Scholar: The ACL Anthology Knowledge Graph Miner,naacl,https://aclanthology.org/N18-5004/,Mayank Singh; Pradeep Dogga; Sohan Patro; Dhiraj Barnwal; Ritam Dutt; Rajarshi Haldar; Pawan Goyal; Animesh Mukherjee,mayank-singh; pradeep-dogga; sohan-patro; dhiraj-barnwal; ritam-dutt; rajarshi-haldar; pawan-goyal; animesh-mukherjee,8,2
N18-1094,2018,Exploring the Role of Prior Beliefs for Argument Persuasion,naacl,https://aclanthology.org/N18-1094/,Esin Durmus; Claire Cardie,esin-durmus; claire-cardie,2,2
N18-4018,2018,Corpus Creation and Emotion Prediction for Hindi-English Code-Mixed Social Media Text,naacl,https://aclanthology.org/N18-4018/,Deepanshu Vijay; Aditya Bohra; Vinay Singh; Syed Sarfaraz Akhtar; Manish Shrivastava,deepanshu-vijay; aditya-bohra; vinay-singh; syed-sarfaraz-akhtar; manish-shrivastava,5,2
N18-1109,2018,Diverse Few-Shot Text Classification with Multiple Metrics,naacl,https://aclanthology.org/N18-1109/,Mo Yu; Xiaoxiao Guo; Jinfeng Yi; Shiyu Chang; Saloni Potdar; Yu Cheng; Gerald Tesauro; Haoyu Wang; Bowen Zhou,mo-yu; xiaoxiao-guo; jinfeng-yi; shiyu-chang; saloni-potdar; yu-cheng; gerald-tesauro; haoyu-wang; bowen-zhou,9,2
N18-5018,2018,SMILEE: Symmetric Multi-modal Interactions with Language-gesture Enabled (AI) Embodiment,naacl,https://aclanthology.org/N18-5018/,Sujeong Kim; David Salter; Luke DeLuccia; Kilho Son; Mohamed R. Amer; Amir Tamrakar,sujeong-kim; david-salter; luke-deluccia; kilho-son; mohamed-r-amer; amir-tamrakar,6,2
N18-2018,2018,Humor Recognition Using Deep Learning,naacl,https://aclanthology.org/N18-2018/,Peng-Yu Chen; Von-Wun Soo,peng-yu-chen; von-wun-soo,2,2
N18-1182,2018,Spotting Spurious Data with Neural Networks,naacl,https://aclanthology.org/N18-1182/,Hadi Amiri; Timothy Miller; Guergana Savova,hadi-amiri; timothy-miller; guergana-savova,3,2
N18-2042,2018,Letting Emotions Flow: Success Prediction by Modeling the Flow of Emotions in Books,naacl,https://aclanthology.org/N18-2042/,Suraj Maharjan; Sudipta Kar; Manuel Montes; Fabio A. González; Thamar Solorio,suraj-maharjan; sudipta-kar; manuel-montes; fabio-a-gonzalez; thamar-solorio,5,2
N18-4020,2018,Generating Image Captions in Arabic using Root-Word Based Recurrent Neural Networks and Deep Neural Networks,naacl,https://aclanthology.org/N18-4020/,Vasu Jindal,vasu-jindal,1,2
N18-3007,2018,Quality Estimation for Automatically Generated Titles of eCommerce Browse Pages,naacl,https://aclanthology.org/N18-3007/,Nicola Ueffing; José G. C. de Souza; Gregor Leusch,nicola-ueffing; jose-g-c-de-souza; gregor-leusch,3,2
N18-2014,2018,A Corpus of Non-Native Written English Annotated for Metaphor,naacl,https://aclanthology.org/N18-2014/,Beata Beigman Klebanov; Chee Wee (Ben) Leong; Michael Flor,beata-beigman-klebanov; chee-wee-leong; michael-flor,3,2
N18-1076,2018,Implicit Argument Prediction with Event Knowledge,naacl,https://aclanthology.org/N18-1076/,Pengxiang Cheng; Katrin Erk,pengxiang-cheng; katrin-erk,2,2
N18-1111,2018,Multinomial Adversarial Networks for Multi-Domain Text Classification,naacl,https://aclanthology.org/N18-1111/,Xilun Chen; Claire Cardie,xilun-chen; claire-cardie,2,2
N18-1114,2018,Tensor Product Generation Networks for Deep NLP Modeling,naacl,https://aclanthology.org/N18-1114/,Qiuyuan Huang; Paul Smolensky; Xiaodong He; Li Deng; Dapeng Wu,qiuyuan-huang; paul-smolensky; xiaodong-he; li-deng; dapeng-wu,5,2
