paper_id,year,title,venue,url,authors,author_ids,n_authors,venue_rank
2020.aacl-demo.4,2020,metaCAT: A Metadata-based Task-oriented Chatbot Annotation Tool,aacl,https://aclanthology.org/2020.aacl-demo.4/,Ximing Liu; Wei Xue; Qi Su; Weiran Nie; Wei Peng,ximing-liu; wei-xue; qi-su; weiran-nie; wei-peng,5,5
2022.aacl-main.18,2022,Neural Text Sanitization with Explicit Measures of Privacy Risk,aacl,https://aclanthology.org/2022.aacl-main.18/,Anthi Papadopoulou; Yunhao Yu; Pierre Lison; Lilja Øvrelid,anthi-papadopoulou; yunhao-yu; pierre-lison; lilja-ovrelid,4,5
2022.aacl-main.41,2022,Dynamic Context Extraction for Citation Classification,aacl,https://aclanthology.org/2022.aacl-main.41/,Suchetha Nambanoor Kunnath; David Pride; Petr Knoth,suchetha-nambanoor-kunnath; david-pride; petr-knoth,3,5
2022.aacl-short.48,2022,Assessing Combinational Generalization of Language Models in Biased Scenarios,aacl,https://aclanthology.org/2022.aacl-short.48/,Yanbo Fang; Zuohui Fu; Xin Dong; Yongfeng Zhang; Gerard de Melo,yanbo-fang; zuohui-fu; xin-dong-rutgers; yongfeng-zhang; gerard-de-melo,5,5
2022.aacl-main.28,2022,Discourse Parsing Enhanced by Discourse Dependence Perception,aacl,https://aclanthology.org/2022.aacl-main.28/,Yuqing Xing; Longyin Zhang; Fang Kong; Guodong Zhou,yuqing-xing; longyin-zhang; fang-kong; guodong-zhou,4,5
2022.aacl-main.61,2022,A Prompt Array Keeps the Bias Away: Debiasing Vision-Language Models with Adversarial Learning,aacl,https://aclanthology.org/2022.aacl-main.61/,Hugo Berg; Siobhan Hall; Yash Bhalgat; Hannah Kirk; Aleksandar Shtedritski; Max Bain,hugo-berg; siobhan-hall; yash-bhalgat; hannah-kirk; aleksandar-shtedritski; max-bain,6,5
2022.aacl-main.15,2022,Cross-lingual Similarity of Multilingual Representations Revisited,aacl,https://aclanthology.org/2022.aacl-main.15/,Maksym Del; Mark Fishel,maksym-del; mark-fishel,2,5
2022.aacl-short.3,2022,Benchmarking the Covariate Shift Robustness of Open-world Intent Classification Approaches,aacl,https://aclanthology.org/2022.aacl-short.3/,Sopan Khosla; Rashmi Gangadharaiah,sopan-khosla; rashmi-gangadharaiah,2,5
2022.aacl-tutorials.3,2022,When Cantonese NLP Meets Pre-training: Progress and Challenges,aacl,https://aclanthology.org/2022.aacl-tutorials.3/,Rong Xiang; Hanzhuo Tan; Jing Li; Mingyu Wan; Kam-Fai Wong,rong-xiang; hanzhuo-tan; jing-li; mingyu-wan; kam-fai-wong,5,5
2022.aacl-short.20,2022,How Relevant is Selective Memory Population in Lifelong Language Learning?,aacl,https://aclanthology.org/2022.aacl-short.20/,Vladimir Araujo; Helena Balabin; Julio Hurtado; Alvaro Soto; Marie-Francine Moens,vladimir-araujo; helena-balabin; julio-hurtado; alvaro-soto; marie-francine-moens,5,5
2022.aacl-short.49,2022,Controllable Text Simplification with Deep Reinforcement Learning,aacl,https://aclanthology.org/2022.aacl-short.49/,Daiki Yanamoto; Tomoki Ikawa; Tomoyuki Kajiwara; Takashi Ninomiya; Satoru Uchida; Yuki Arase,daiki-yanamoto; tomoki-ikawa; tomoyuki-kajiwara; takashi-ninomiya; satoru-uchida; yuki-arase,6,5
2022.aacl-main.22,2022,CrowdChecked: Detecting Previously Fact-Checked Claims in Social Media,aacl,https://aclanthology.org/2022.aacl-main.22/,Momchil Hardalov; Anton Chernyavskiy; Ivan Koychev; Dmitry Ilvovsky; Preslav Nakov,momchil-hardalov; anton-chernyavskiy; ivan-koychev; dmitry-ilvovsky; preslav-nakov,5,5
2022.aacl-srw.12,2022,Dynamic Topic Modeling by Clustering Embeddings from Pretrained Language Models: A Research Proposal,aacl,https://aclanthology.org/2022.aacl-srw.12/,Anton Eklund; Mona Forsman; Frank Drewes,anton-eklund; mona-forsman; frank-drewes,3,5
2022.aacl-main.38,2022,SummVD : An efficient approach for unsupervised topic-based text summarization,aacl,https://aclanthology.org/2022.aacl-main.38/,Gabriel Shenouda; Aurélien Bossard; Oussama Ayoub; Christophe Rodrigues,gabriel-shenouda; aur-lien-bossard; oussama-ayoub; christophe-rodrigues,4,5
2022.aacl-short.29,2022,Improving Graph-Based Text Representations with Character and Word Level N-grams,aacl,https://aclanthology.org/2022.aacl-short.29/,Wenzhe Li; Nikolaos Aletras,wenzhe-li; nikolaos-aletras,2,5
2022.aacl-main.14,2022,This Patient Looks Like That Patient: Prototypical Networks for Interpretable Diagnosis Prediction from Clinical Text,aacl,https://aclanthology.org/2022.aacl-main.14/,Betty van Aken; Jens-Michalis Papaioannou; Marcel Naik; Georgios Eleftheriadis; Wolfgang Nejdl; Felix Gers; Alexander Loeser,betty-van-aken; jens-michalis-papaioannou; marcel-naik; georgios-eleftheriadis; wolfgang-nejdl; felix-gers; alexander-loeser,7,5
2022.aacl-short.22,2022,Multi-Type Conversational Question-Answer Generation with Closed-ended and Unanswerable Questions,aacl,https://aclanthology.org/2022.aacl-short.22/,Seonjeong Hwang; Yunsu Kim; Gary Geunbae Lee,seonjeong-hwang; yunsu-kim; gary-geunbae-lee,3,5
2022.aacl-short.24,2022,NGEP: A Graph-based Event Planning Framework for Story Generation,aacl,https://aclanthology.org/2022.aacl-short.24/,Chen Tang; Zhihao Zhang; Tyler Loakman; Chenghua Lin; Frank Guerin,chen-tang; zhihao-zhang; tyler-loakman; chenghua-lin; frank-guerin,5,5
2022.aacl-main.75,2022,What’s Different between Visual Question Answering for Machine “Understanding” Versus for Accessibility?,aacl,https://aclanthology.org/2022.aacl-main.75/,Yang Trista Cao; Kyle Seelman; Kyungjun Lee; Hal Daumé III,yang-trista-cao; kyle-seelman; kyungjun-lee; hal-daume-iii,4,5
2022.aacl-demo.9,2022,Text Characterization Toolkit (TCT),aacl,https://aclanthology.org/2022.aacl-demo.9/,Daniel Simig; Tianlu Wang; Verna Dankers; Peter Henderson; Khuyagbaatar Batsuren; Dieuwke Hupkes; Mona Diab,daniel-simig; tianlu-wang; verna-dankers; peter-henderson; khuyagbaatar-batsuren; dieuwke-hupkes; mona-diab,7,5
2022.aacl-short.25,2022,A Simple Yet Effective Hybrid Pre-trained Language Model for Unsupervised Sentence Acceptability Prediction,aacl,https://aclanthology.org/2022.aacl-short.25/,Yang Zhao; Issei Yoshida,yang-zhao; issei-yoshida,2,5
2022.aacl-main.17,2022,Semantic Shift Stability: Efficient Way to Detect Performance Degradation of Word Embeddings and Pre-trained Language Models,aacl,https://aclanthology.org/2022.aacl-main.17/,Shotaro Ishihara; Hiromu Takahashi; Hono Shirai,shotaro-ishihara; hiromu-takahashi; hono-shirai,3,5
2022.aacl-main.60,2022,Domain-aware Self-supervised Pre-training for Label-Efficient Meme Analysis,aacl,https://aclanthology.org/2022.aacl-main.60/,Shivam Sharma; Mohd Khizir Siddiqui; Md. Shad Akhtar; Tanmoy Chakraborty,shivam-sharma; mohd-khizir-siddiqui; md-shad-akhtar; tanmoy-chakraborty,4,5
2022.aacl-main.55,2022,Re-contextualizing Fairness in NLP: The Case of India,aacl,https://aclanthology.org/2022.aacl-main.55/,Shaily Bhatt; Sunipa Dev; Partha Talukdar; Shachi Dave; Vinodkumar Prabhakaran,shaily-bhatt; sunipa-dev; partha-talukdar; shachi-dave; vinodkumar-prabhakaran,5,5
2022.aacl-srw.7,2022,C3PO: A Lightweight Copying Mechanism for Translating Pseudocode to Code,aacl,https://aclanthology.org/2022.aacl-srw.7/,Vishruth Veerendranath; Vibha Masti; Prajwal Anagani; Mamatha Hr,vishruth-veerendranath; vibha-masti; prajwal-anagani; mamatha-hr,4,5
2022.aacl-srw.9,2022,An Empirical Study on Topic Preservation in Multi-Document Summarization,aacl,https://aclanthology.org/2022.aacl-srw.9/,Mong Yuan Sim; Wei Emma Zhang; Congbo Ma,mong-yuan-sim; wei-emma-zhang; congbo-ma,3,5
2022.aacl-short.58,2022,How Well Do Multi-hop Reading Comprehension Models Understand Date Information?,aacl,https://aclanthology.org/2022.aacl-short.58/,Xanh Ho; Saku Sugawara; Akiko Aizawa,xanh-ho; saku-sugawara; akiko-aizawa,3,5
2022.aacl-short.28,2022,Adversarially Improving NMT Robustness to ASR Errors with Confusion Sets,aacl,https://aclanthology.org/2022.aacl-short.28/,Shuaibo Wang; Yufeng Chen; Songming Zhang; Deyi Xiong; Jinan Xu,shuaibo-wang; yufeng-chen; songming-zhang; deyi-xiong; jinan-xu,5,5
2022.aacl-main.6,2022,Systematic Evaluation of Predictive Fairness,aacl,https://aclanthology.org/2022.aacl-main.6/,Xudong Han; Aili Shen; Trevor Cohn; Timothy Baldwin; Lea Frermann,xudong-han; aili-shen; trevor-cohn; timothy-baldwin; lea-frermann,5,5
2022.aacl-main.82,2022,Characterizing and addressing the issue of oversmoothing in neural autoregressive sequence modeling,aacl,https://aclanthology.org/2022.aacl-main.82/,Ilia Kulikov; Maksim Eremeev; Kyunghyun Cho,ilia-kulikov; maksim-eremeev; kyunghyun-cho,3,5
2022.aacl-main.50,2022,Food Knowledge Representation Learning with Adversarial Substitution,aacl,https://aclanthology.org/2022.aacl-main.50/,Diya Li; Mohammed J Zaki,diya-li; mohammed-j-zaki,2,5
2022.aacl-main.27,2022,Cross-Lingual Open-Domain Question Answering with Answer Sentence Generation,aacl,https://aclanthology.org/2022.aacl-main.27/,Benjamin Muller; Luca Soldaini; Rik Koncel-Kedziorski; Eric Lind; Alessandro Moschitti,benjamin-muller; luca-soldaini; rik-koncel-kedziorski; eric-lind; alessandro-moschitti,5,5
2022.aacl-short.37,2022,CSS: Combining Self-training and Self-supervised Learning for Few-shot Dialogue State Tracking,aacl,https://aclanthology.org/2022.aacl-short.37/,Haoning Zhang; Junwei Bao; Haipeng Sun; Huaishao Luo; Wenye Li; Shuguang Cui,haoning-zhang; junwei-bao; haipeng-sun; huaishao-luo; wenye-li; shuguang-cui,6,5
2022.aacl-short.52,2022,CoFE: A New Dataset of Intra-Multilingual Multi-target Stance Classification from an Online European Participatory Democracy Platform,aacl,https://aclanthology.org/2022.aacl-short.52/,Valentin Barriere; Guillaume Guillaume Jacquet; Leo Hemamou,valentin-barriere; guillaume-guillaume-jacquet; leo-hemamou,3,5
2022.aacl-main.29,2022,Prediction of People’s Emotional Response towards Multi-modal News,aacl,https://aclanthology.org/2022.aacl-main.29/,Ge Gao; Sejin Paik; Carley Reardon; Yanling Zhao; Lei Guo; Prakash Ishwar; Margrit Betke; Derry Tanti Wijaya,ge-gao; sejin-paik; carley-reardon; yanling-zhao; lei-guo; prakash-ishwar; margrit-betke; derry-tanti-wijaya,8,5
2022.aacl-main.11,2022,SPARQL-to-Text Question Generation for Knowledge-Based Conversational Applications,aacl,https://aclanthology.org/2022.aacl-main.11/,Gwénolé Lecorvé; Morgan Veyret; Quentin Brabant; Lina M. Rojas Barahona,gw-nol-lecorv; morgan-veyret; quentin-brabant; lina-m-rojas-barahona,4,5
2022.aacl-main.39,2022,Director: Generator-Classifiers For Supervised Language Modeling,aacl,https://aclanthology.org/2022.aacl-main.39/,Kushal Arora; Kurt Shuster; Sainbayar Sukhbaatar; Jason Weston,kushal-arora; kurt-shuster; sainbayar-sukhbaatar; jason-weston,4,5
2022.aacl-short.9,2022,Combining Argumentation Structure and Language Model for Generating Natural Argumentative Dialogue,aacl,https://aclanthology.org/2022.aacl-short.9/,Koh Mitsuda; Ryuichiro Higashinaka; Kuniko Saito,koh-mitsuda; ryuichiro-higashinaka; kuniko-saito,3,5
2022.aacl-short.45,2022,Evaluating Pre-Trained Sentence-BERT with Class Embeddings in Active Learning for Multi-Label Text Classification,aacl,https://aclanthology.org/2022.aacl-short.45/,Lukas Wertz; Jasmina Bogojeska; Katsiaryna Mirylenka; Jonas Kuhn,lukas-wertz; jasmina-bogojeska; katsiaryna-mirylenka; jonas-kuhn,4,5
2022.aacl-short.10,2022,Every word counts: A multilingual analysis of individual human alignment with model attention,aacl,https://aclanthology.org/2022.aacl-short.10/,Stephanie Brandl; Nora Hollenstein,stephanie-brandl; nora-hollenstein,2,5
2022.aacl-srw.1,2022,Emotional Intensity Estimation based on Writer’s Personality,aacl,https://aclanthology.org/2022.aacl-srw.1/,Haruya Suzuki; Sora Tarumoto; Tomoyuki Kajiwara; Takashi Ninomiya; Yuta Nakashima; Hajime Nagahara,haruya-suzuki; sora-tarumoto; tomoyuki-kajiwara; takashi-ninomiya; yuta-nakashima; hajime-nagahara,6,5
2022.aacl-main.35,2022,Transferring Knowledge via Neighborhood-Aware Optimal Transport for Low-Resource Hate Speech Detection,aacl,https://aclanthology.org/2022.aacl-main.35/,Tulika Bose; Irina Illina; Dominique Fohr,tulika-bose; irina-illina; dominique-fohr,3,5
2022.aacl-short.2,2022,A Unified Model for Reverse Dictionary and Definition Modelling,aacl,https://aclanthology.org/2022.aacl-short.2/,Pinzhen Chen; Zheng Zhao,pinzhen-chen; zheng-zhao,2,5
2022.aacl-main.78,2022,FPC: Fine-tuning with Prompt Curriculum for Relation Extraction,aacl,https://aclanthology.org/2022.aacl-main.78/,Sicheng Yang; Dandan Song,sicheng-yang; dandan-song,2,5
2022.aacl-main.62,2022,Some Languages are More Equal than Others: Probing Deeper into the Linguistic Disparity in the NLP World,aacl,https://aclanthology.org/2022.aacl-main.62/,Surangika Ranathunga; Nisansa de Silva,surangika-ranathunga; nisansa-de-silva,2,5
2022.aacl-short.50,2022,Vector Space Interpolation for Query Expansion,aacl,https://aclanthology.org/2022.aacl-short.50/,Deepanway Ghosal; Somak Aditya; Sandipan Dandapat; Monojit Choudhury,deepanway-ghosal; somak-aditya; sandipan-dandapat; monojit-choudhury,4,5
2022.aacl-demo.2,2022,"TexPrax: A Messaging Application for Ethical, Real-time Data Collection and Annotation",aacl,https://aclanthology.org/2022.aacl-demo.2/,Lorenz Stangier; Ji-Ung Lee; Yuxi Wang; Marvin Müller; Nicholas Frick; Joachim Metternich; Iryna Gurevych,lorenz-stangier; ji-ung-lee; yuxi-wang; marvin-m-ller; nicholas-frick; joachim-metternich; iryna-gurevych,7,5
2022.aacl-short.12,2022,BERTSeg: BERT Based Unsupervised Subword Segmentation for Neural Machine Translation,aacl,https://aclanthology.org/2022.aacl-short.12/,Haiyue Song; Raj Dabre; Zhuoyuan Mao; Chenhui Chu; Sadao Kurohashi,haiyue-song; raj-dabre; zhuoyuan-mao; chenhui-chu; sadao-kurohashi,5,5
2022.aacl-short.32,2022,Seeking Diverse Reasoning Logic: Controlled Equation Expression Generation for Solving Math Word Problems,aacl,https://aclanthology.org/2022.aacl-short.32/,Yibin Shen; Qianying Liu; Zhuoyuan Mao; Zhen Wan; Fei Cheng; Sadao Kurohashi,yibin-shen; qianying-liu; zhuoyuan-mao; zhen-wan; fei-cheng; sadao-kurohashi,6,5
2022.aacl-short.60,2022,How to tackle an emerging topic? Combining strong and weak labels for Covid news NER,aacl,https://aclanthology.org/2022.aacl-short.60/,Aleksander Ficek; Fangyu Liu; Nigel Collier,aleksander-ficek; fangyu-liu; nigel-collier,3,5
2022.aacl-main.47,2022,Multimodal Generation of Radiology Reports using Knowledge-Grounded Extraction of Entities and Relations,aacl,https://aclanthology.org/2022.aacl-main.47/,Francesco Dalla Serra; William Clackett; Hamish MacKinnon; Chaoyang Wang; Fani Deligianni; Jeff Dalton; Alison Q. O’Neil,francesco-dalla-serra; william-clackett; hamish-mackinnon; chaoyang-wang; fani-deligianni; jeff-dalton; alison-q-o-neil,7,5
2022.aacl-main.7,2022,Graph-augmented Learning to Rank for Querying Large-scale Knowledge Graph,aacl,https://aclanthology.org/2022.aacl-main.7/,Hanning Gao; Lingfei Wu; Po Hu; Zhihua Wei; Fangli Xu; Bo Long,hanning-gao; lingfei-wu; po-hu; zhihua-wei; fangli-xu; bo-long,6,5
2022.aacl-main.51,2022,Construction Repetition Reduces Information Rate in Dialogue,aacl,https://aclanthology.org/2022.aacl-main.51/,Mario Giulianelli; Arabella Sinclair; Raquel Fernández,mario-giulianelli; arabella-sinclair; raquel-fernandez,3,5
2022.aacl-main.24,2022,Learning Interpretable Latent Dialogue Actions With Less Supervision,aacl,https://aclanthology.org/2022.aacl-main.24/,Vojtěch Hudeček; Ondřej Dušek,vojt-ch-hude-ek; ond-ej-du-ek,2,5
2022.aacl-short.6,2022,Towards Modeling Role-Aware Centrality for Dialogue Summarization,aacl,https://aclanthology.org/2022.aacl-short.6/,Xinnian Liang; Chao Bian; Shuangzhi Wu; Zhoujun Li,xinnian-liang; chao-bian; shuangzhi-wu; zhoujun-li,4,5
2022.aacl-short.38,2022,Demographic-Aware Language Model Fine-tuning as a Bias Mitigation Technique,aacl,https://aclanthology.org/2022.aacl-short.38/,Aparna Garimella; Rada Mihalcea; Akhash Amarnath,aparna-garimella; rada-mihalcea; akhash-amarnath,3,5
2022.aacl-short.16,2022,Parsing linearizations appreciate PoS tags - but some are fussy about errors,aacl,https://aclanthology.org/2022.aacl-short.16/,Alberto Muñoz-Ortiz; Mark Anderson; David Vilares; Carlos Gómez-Rodríguez,alberto-mu-oz-ortiz; mark-anderson; david-vilares; carlos-g-mez-rodr-guez,4,5
2022.aacl-main.71,2022,Meta-Learning based Deferred Optimisation for Sentiment and Emotion aware Multi-modal Dialogue Act Classification,aacl,https://aclanthology.org/2022.aacl-main.71/,Tulika Saha; Aditya Prakash Patra; Sriparna Saha; Pushpak Bhattacharyya,tulika-saha; aditya-prakash-patra; sriparna-saha; pushpak-bhattacharyya,4,5
2022.aacl-main.33,2022,AVAST: Attentive Variational State Tracker in a Reinforced Navigator,aacl,https://aclanthology.org/2022.aacl-main.33/,Je-Wei Jang; Mahdin Rohmatillah; Jen-Tzung Chien,je-wei-jang; mahdin-rohmatillah; jen-tzung-chien,3,5
2022.aacl-main.85,2022,Higher-Order Dependency Parsing for Arc-Polynomial Score Functions via Gradient-Based Methods and Genetic Algorithm,aacl,https://aclanthology.org/2022.aacl-main.85/,Xudong Zhang; Joseph Le Roux; Thierry Charnois,xudong-zhang; joseph-le-roux; thierry-charnois,3,5
2022.aacl-main.20,2022,Towards Unified Representations of Knowledge Graph and Expert Rules for Machine Learning and Reasoning,aacl,https://aclanthology.org/2022.aacl-main.20/,Zhepei Wei; Yue Wang; Jinnan Li; Zhining Liu; Erxin Yu; Yuan Tian; Xin Wang; Yi Chang,zhepei-wei; yue-wang; jinnan-li; zhining-liu; erxin-yu; yuan-tian; xin-wang; yi-chang,8,5
2022.aacl-short.53,2022,Exploring the Effects of Negation and Grammatical Tense on Bias Probes,aacl,https://aclanthology.org/2022.aacl-short.53/,Samia Touileb,samia-touileb,1,5
2022.aacl-short.1,2022,Transfer Learning for Humor Detection by Twin Masked Yellow Muppets,aacl,https://aclanthology.org/2022.aacl-short.1/,Aseem Arora; Gaël Dias; Adam Jatowt; Asif Ekbal,aseem-arora; gael-dias; adam-jatowt; asif-ekbal,4,5
2022.aacl-main.63,2022,Neural Readability Pairwise Ranking for Sentences in Italian Administrative Language,aacl,https://aclanthology.org/2022.aacl-main.63/,Martina Miliani; Serena Auriemma; Fernando Alva-Manchego; Alessandro Lenci,martina-miliani; serena-auriemma; fernando-alva-manchego; alessandro-lenci,4,5
2022.aacl-srw.5,2022,MUTE: A Multimodal Dataset for Detecting Hateful Memes,aacl,https://aclanthology.org/2022.aacl-srw.5/,Eftekhar Hossain; Omar Sharif; Mohammed Moshiul Hoque,eftekhar-hossain; omar-sharif; mohammed-moshiul-hoque,3,5
2022.aacl-main.10,2022,Missing Modality meets Meta Sampling (M3S): An Efficient Universal Approach for Multimodal Sentiment Analysis with Missing Modality,aacl,https://aclanthology.org/2022.aacl-main.10/,Haozhe Chi; Minghua Yang; Junhao Zhu; Guanhong Wang; Gaoang Wang,haozhe-chi; minghua-yang; junhao-zhu; guanhong-wang; gaoang-wang,5,5
2022.aacl-demo.6,2022,"F-coref: Fast, Accurate and Easy to Use Coreference Resolution",aacl,https://aclanthology.org/2022.aacl-demo.6/,Shon Otmazgin; Arie Cattan; Yoav Goldberg,shon-otmazgin; arie-cattan; yoav-goldberg,3,5
2022.aacl-main.25,2022,Named Entity Recognition in Twitter: A Dataset and Analysis on Short-Term Temporal Shifts,aacl,https://aclanthology.org/2022.aacl-main.25/,Asahi Ushio; Francesco Barbieri; Vitor Sousa; Leonardo Neves; Jose Camacho-Collados,asahi-ushio; francesco-barbieri; vitor-sousa; leonardo-neves; jose-camacho-collados,5,5
2022.aacl-short.51,2022,SchAman: Spell-Checking Resources and Benchmark for Endangered Languages from Amazonia,aacl,https://aclanthology.org/2022.aacl-short.51/,Arturo Oncevay; Gerardo Cardoso; Carlo Alva; César Lara Ávila; Jovita Vásquez Balarezo; Saúl Escobar Rodríguez; Delio Siticonatzi Camaiteri; Esaú Zumaeta Rojas; Didier López Francis; Juan López Bautista; Nimia Acho Rios; Remigio Zapata Cesareo; Héctor Erasmo Gómez Montoya; Roberto Zariquiey,arturo-oncevay; gerardo-cardoso; carlo-alva; c-sar-lara-vila; jovita-v-squez-balarezo; sa-l-escobar-rodr-guez; delio-siticonatzi-camaiteri; esa-zumaeta-rojas; didier-l-pez-francis; juan-l-pez-bautista; nimia-acho-rios; remigio-zapata-cesareo; h-ctor-erasmo-g-mez-montoya; roberto-zariquiey,14,5
2022.aacl-demo.4,2022,UKP-SQuARE v2: Explainability and Adversarial Attacks for Trustworthy QA,aacl,https://aclanthology.org/2022.aacl-demo.4/,Rachneet Sachdeva; Haritz Puerto; Tim Baumgärtner; Sewin Tariverdian; Hao Zhang; Kexin Wang; Hossain Shaikh Saadi; Leonardo F. R. Ribeiro; Iryna Gurevych,rachneet-sachdeva; haritz-puerto; tim-baumg-rtner; sewin-tariverdian; hao-zhang; kexin-wang-tudarmstadt; hossain-shaikh-saadi; leonardo-f-r-ribeiro; iryna-gurevych,9,5
2022.aacl-main.3,2022,An Empirical Study on Cross-X Transfer for Legal Judgment Prediction,aacl,https://aclanthology.org/2022.aacl-main.3/,Joel Niklaus; Matthias Stürmer; Ilias Chalkidis,joel-niklaus; matthias-st-rmer; ilias-chalkidis,3,5
2022.aacl-main.87,2022,COFAR: Commonsense and Factual Reasoning in Image Search,aacl,https://aclanthology.org/2022.aacl-main.87/,Prajwal Gatti; Abhirama Subramanyam Penamakuri; Revant Teotia; Anand Mishra; Shubhashis Sengupta; Roshni Ramnani,prajwal-gatti; abhirama-subramanyam-penamakuri; revant-teotia; anand-mishra; shubhashis-sengupta; roshni-ramnani,6,5
2022.aacl-srw.8,2022,Outlier-Aware Training for Improving Group Accuracy Disparities,aacl,https://aclanthology.org/2022.aacl-srw.8/,Li-Kuang Chen; Canasai Kruengkrai; Junichi Yamagishi,li-kuang-chen; canasai-kruengkrai; junichi-yamagishi,3,5
